eventid,iyear,imonth,iday,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,location,summary,alternative,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,gname,motive,nperps,nperpcap,weaptype1,weaptype1_txt,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,addnotes,dbsource
1.97902E+11,1979,2,2,0,,61,El Salvador,2,Central America & Caribbean,,San Salvador,13.69288,-89.199161,,,,0,0,3,Bombing/Explosion,2,Government (General),People's Revolutionary Army (ERP) (El Salvador),,,,6,Explosives/Bombs/Dynamite,0,,,0,,,0,,,,PGIS
1.97902E+11,1979,2,2,0,,98,Italy,8,Western Europe,,Naples,40.840097,14.251636,,,,0,0,3,Bombing/Explosion,3,Police,Unknown,,2,,6,Explosives/Bombs/Dynamite,0,,,0,,,0,3,Minor (likely < $1 million),,PGIS
1.97902E+11,1979,2,2,0,,138,Myanmar,5,Southeast Asia,,Nam Myai*,,,,,1,1,0,2,Armed Assault,4,Military,Shan State Progressive Party,,,,5,Firearms,13,,,78,,,1,3,Minor (likely < $1 million),,PGIS
1.97902E+11,1979,2,2,0,,45,Colombia,3,South America,Huila,Acevedo,1.804883,-75.89077,,,,1,0,2,Armed Assault,14,Private Citizens & Property,Unknown,,,,5,Firearms,7,,6,3,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,2,0,,98,Italy,8,Western Europe,,Cremona,45.13344,10.026135,,,,1,0,2,Armed Assault,3,Police,Prima Linea,,,,5,Firearms,0,,,2,,,1,3,Minor (likely < $1 million),,PGIS
1.97902E+11,1979,2,2,0,,145,Nicaragua,2,Central America & Caribbean,,Canalceta,,,,,1,1,0,9,Unknown,4,Military,Sandinista National Liberation Front (FSLN),,,,13,Unknown,0,,,0,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,2,0,,145,Nicaragua,2,Central America & Caribbean,,Unknown,,,,,1,1,0,9,Unknown,4,Military,Sandinista National Liberation Front (FSLN),,,,13,Unknown,0,,,0,,,1,3,Minor (likely < $1 million),,PGIS
1.97902E+11,1979,2,2,0,,160,Philippines,5,Southeast Asia,Unknown,Santa Rita,,,,,1,1,0,2,Armed Assault,4,Military,New People's Army (NPA),,,,5,Firearms,1,,,2,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,2,0,,185,Spain,8,Western Europe,,Pamplona,42.817988,-1.644184,,,,1,0,6,Hostage Taking (Kidnapping),1,Business,Basque Fatherland and Freedom (ETA),,3,,13,Unknown,0,,,0,,,0,,,,PGIS
1.97902E+11,1979,2,3,0,,97,Israel,10,Middle East & North Africa,Jerusalem,Jerusalem,31.766496,35.21172,,,,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Palestinians,,,,6,Explosives/Bombs/Dynamite,1,,,2,,,1,3,Minor (likely < $1 million),,PGIS
1.97902E+11,1979,2,3,0,,98,Italy,8,Western Europe,,Sesto San Giovanni,45.535858,9.238889,,,,1,0,3,Bombing/Explosion,3,Police,Unknown,,,,6,Explosives/Bombs/Dynamite,0,,,0,,,1,3,Minor (likely < $1 million),,PGIS
1.97902E+11,1979,2,3,0,,185,Spain,8,Western Europe,,Madrid,40.416691,-3.700345,,,,1,0,3,Bombing/Explosion,7,Government (Diplomatic),Basque Fatherland and Freedom (ETA),,,,6,Explosives/Bombs/Dynamite,0,,,0,,,1,3,Minor (likely < $1 million),,PGIS
1.97902E+11,1979,2,3,0,,217,United States,1,North America,Puerto Rico (Commonwealth),San Juan,18.46617,-66.106654,,,,1,0,3,Bombing/Explosion,2,Government (General),Unknown,,,,6,Explosives/Bombs/Dynamite,0,,,0,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,3,0,,217,United States,1,North America,Puerto Rico (Commonwealth),San Juan,18.46617,-66.106654,,,,1,0,3,Bombing/Explosion,2,Government (General),Unknown,,,,6,Explosives/Bombs/Dynamite,0,,,0,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,3,0,,138,Myanmar,5,Southeast Asia,,Wan Pi*,21.514028,99.560572,,,1,1,0,2,Armed Assault,4,Military,Shan State Progressive Party,,,,5,Firearms,5,,,0,,,1,3,Minor (likely < $1 million),,PGIS
1.97902E+11,1979,2,3,0,,160,Philippines,5,Southeast Asia,Basilan,Tumajubong,6.505454,122.030064,,,,1,0,9,Unknown,1,Business,Unknown,,,,13,Unknown,2,,,0,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,3,0,,185,Spain,8,Western Europe,,Andoain,43.22048,-2.021122,,,,1,0,2,Armed Assault,3,Police,Basque Fatherland and Freedom (ETA),,,,5,Firearms,1,,,1,,,1,3,Minor (likely < $1 million),,PGIS
1.97902E+11,1979,2,3,0,,185,Spain,8,Western Europe,,Eibar,43.18418,-2.473289,,,,1,0,2,Armed Assault,3,Police,Basque Fatherland and Freedom (ETA),,,,5,Firearms,0,,,1,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,3,0,,213,Uganda,11,Sub-Saharan Africa,,Kanipala,,,,,,1,0,3,Bombing/Explosion,1,Business,Save Uganda Movement,,,,6,Explosives/Bombs/Dynamite,0,,,0,,,1,3,Minor (likely < $1 million),,PGIS
1.97902E+11,1979,2,3,0,,213,Uganda,11,Sub-Saharan Africa,,Jinja,,,,,,1,0,3,Bombing/Explosion,21,Utilities,Save Uganda Movement,,,,6,Explosives/Bombs/Dynamite,0,,,0,,,1,3,Minor (likely < $1 million),,PGIS
1.97902E+11,1979,2,3,0,,145,Nicaragua,2,Central America & Caribbean,,unknown,,,,,,1,0,6,Hostage Taking (Kidnapping),1,Business,Unknown,,,,13,Unknown,,,,,,,0,,,,PGIS
1.97902E+11,1979,2,4,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Dungannon,54.502852,-6.769568,,,,1,0,7,Facility/Infrastructure Attack,19,Transportation,Irish Republican Army (IRA),,4,,8,Incendiary,0,,,0,,,1,3,Minor (likely < $1 million),,PGIS
1.97902E+11,1979,2,4,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Coalisland,54.536706,-6.70361,,,,1,0,7,Facility/Infrastructure Attack,1,Business,Irish Republican Army (IRA),,,,8,Incendiary,0,,,0,,,1,3,Minor (likely < $1 million),,PGIS
1.97902E+11,1979,2,4,0,,185,Spain,8,Western Europe,,Barcelona,41.387917,2.169919,,,,1,0,7,Facility/Infrastructure Attack,8,Educational Institution,Basque Fatherland and Freedom (ETA),,,,8,Incendiary,0,,,0,,,1,3,Minor (likely < $1 million),,PGIS
1.97902E+11,1979,2,4,0,,185,Spain,8,Western Europe,,Barcelona,41.387917,2.169919,,,,1,0,7,Facility/Infrastructure Attack,8,Educational Institution,Basque Fatherland and Freedom (ETA),,,,8,Incendiary,0,,,0,,,1,3,Minor (likely < $1 million),,PGIS
1.97902E+11,1979,2,4,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Tannamore,,,,,,1,0,7,Facility/Infrastructure Attack,1,Business,Irish Republican Army (IRA),,,,8,Incendiary,0,,,0,,,1,3,Minor (likely < $1 million),,PGIS
1.97902E+11,1979,2,4,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.597269,-5.930109,,,,1,0,1,Assassination,3,Police,Irish Republican Army (IRA),,,,5,Firearms,2,,,0,,,0,,,,PGIS
1.97902E+11,1979,2,4,0,,88,Honduras,2,Central America & Caribbean,,Tegucigalpa,14.0833,-87.2167,,,,1,0,7,Facility/Infrastructure Attack,7,Government (Diplomatic),Unknown,,,,13,Unknown,0,,,0,,,1,3,Minor (likely < $1 million),,PGIS
1.97902E+11,1979,2,4,1,28931,98,Italy,8,Western Europe,,Ferrara,44.837838,11.620399,,,,1,0,6,Hostage Taking (Kidnapping),1,Business,Unknown,,3,,13,Unknown,0,,,0,,,0,,,,PGIS
1.97902E+11,1979,2,5,0,,156,Panama,2,Central America & Caribbean,,David,8.427805,-82.430643,,,,1,0,3,Bombing/Explosion,21,Utilities,Unknown,,,,6,Explosives/Bombs/Dynamite,0,,0,0,,0,1,3,Minor (likely < $1 million),,PGIS
1.97902E+11,1979,2,5,0,,185,Spain,8,Western Europe,,Barcelona,41.387917,2.169919,,,,1,0,3,Bombing/Explosion,1,Business,Basque Fatherland and Freedom (ETA),,,,6,Explosives/Bombs/Dynamite,0,,,0,,,1,3,Minor (likely < $1 million),,PGIS
1.97902E+11,1979,2,5,0,,98,Italy,8,Western Europe,,Turin,45.070562,7.686619,,,,1,0,2,Armed Assault,3,Police,Prima Linea,,2,,5,Firearms,0,,,1,,,0,,,,PGIS
1.97902E+11,1979,2,5,0,,45,Colombia,3,South America,Bogota,Bogota,4.636619,-74.122652,,,,1,0,5,Hostage Taking (Barricade Incident),1,Business,National Liberation Army of Colombia (ELN),,,,6,Explosives/Bombs/Dynamite,0,,,0,,,0,,,,PGIS
1.97902E+11,1979,2,5,0,,69,France,8,Western Europe,,Paris,48.856614,2.352222,,,,1,0,8,Unarmed Assault,2,Government (General),Autonomous Groups,,6,,9,Melee,0,,,0,,,1,3,Minor (likely < $1 million),,PGIS
1.97902E+11,1979,2,5,0,,98,Italy,8,Western Europe,,Inverigo,45.73813,9.218926,,,,1,0,2,Armed Assault,3,Police,Unknown,,3,,5,Firearms,0,,,2,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,5,0,,160,Philippines,5,Southeast Asia,Basilan,Unknown,6.705778,121.972109,,,1,1,0,9,Unknown,4,Military,Unknown,,,,13,Unknown,2,,,3,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,5,1,28991,98,Italy,8,Western Europe,,Milan,45.463681,9.188171,,,,1,0,6,Hostage Taking (Kidnapping),1,Business,Unknown,,3,,5,Firearms,0,,,0,,,0,,,,PGIS
1.97902E+11,1979,2,6,0,,185,Spain,8,Western Europe,,Bilbao,43.256963,-2.923441,,,,1,0,7,Facility/Infrastructure Attack,1,Business,Unknown,,,,8,Incendiary,0,,,0,,,1,3,Minor (likely < $1 million),,PGIS
1.97902E+11,1979,2,6,0,,185,Spain,8,Western Europe,,Bilbao,43.256963,-2.923441,,,,1,0,7,Facility/Infrastructure Attack,1,Business,Unknown,,,,8,Incendiary,0,,,0,,,1,3,Minor (likely < $1 million),,PGIS
1.97902E+11,1979,2,6,0,,45,Colombia,3,South America,Cauca,Unknown,2.243589,-77.010385,,,,1,0,1,Assassination,1,Business,Revolutionary Armed Forces of Colombia (FARC),,,,13,Unknown,2,,,0,,,0,,,,PGIS
1.97902E+11,1979,2,6,0,,145,Nicaragua,2,Central America & Caribbean,,Managua,11.978037,-86.37649345,,,1,1,0,2,Armed Assault,4,Military,Unknown,,4,,5,Firearms,1,,,0,,,0,,,,PGIS
1.97902E+11,1979,2,6,0,,101,Japan,4,East Asia,,Ota,35.561257,139.716051,,,,1,0,7,Facility/Infrastructure Attack,6,Airports & Aircraft,Unknown,,,,8,Incendiary,0,,,0,,,1,,,,PGIS
1.97902E+11,1979,2,6,0,,61,El Salvador,2,Central America & Caribbean,,Santa Ana,13.99417,-89.55972,,,,1,0,6,Hostage Taking (Kidnapping),1,Business,Unknown,,,,13,Unknown,,,,,,,0,,,,PGIS
1.97902E+11,1979,2,6,0,,185,Spain,8,Western Europe,,Lasarte,43.267454,-2.020169,,,,1,0,6,Hostage Taking (Kidnapping),1,Business,Basque Fatherland and Freedom (ETA),,3,,13,Unknown,0,,,1,,,0,,,,PGIS
1.97902E+11,1979,2,7,0,,209,Turkey,10,Middle East & North Africa,,Ankara,,,,,,1,0,3,Bombing/Explosion,2,Government (General),Unknown,,,,6,Explosives/Bombs/Dynamite,0,,,0,,,1,,,,PGIS
1.97902E+11,1979,2,7,0,,58,Dominican Republic,2,Central America & Caribbean,,Santo Domingo,18.456792,-69.951164,,,,1,0,1,Assassination,3,Police,Unknown,,,,5,Firearms,1,,,1,,,0,,,,PGIS
1.97902E+11,1979,2,7,0,,61,El Salvador,2,Central America & Caribbean,,San Salvador,13.69288,-89.199161,,,,1,0,1,Assassination,2,Government (General),People's Liberation Forces (FPL),,,,5,Firearms,1,,,0,,,0,,,,PGIS
1.97902E+11,1979,2,7,0,,83,Guatemala,2,Central America & Caribbean,,Guatemala City,14.624422,-90.53288,,,,1,0,1,Assassination,1,Business,Unknown,,,,5,Firearms,2,,,1,,,0,,,,PGIS
1.97902E+11,1979,2,7,0,,209,Turkey,10,Middle East & North Africa,,Istanbul,,,,,,1,0,1,Assassination,3,Police,Fighters for the Liberation of the Turkish People,,,,5,Firearms,1,,,0,,,0,,,,PGIS
1.97902E+11,1979,2,7,0,,83,Guatemala,2,Central America & Caribbean,,Parraxtut,15.341111,-91.174167,,,,1,0,9,Unknown,14,Private Citizens & Property,Guerrilla Army of the Poor (EGP),,,,13,Unknown,,,,,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,7,0,,83,Guatemala,2,Central America & Caribbean,,Salquil,15.486484,-91.25585,,,,1,0,9,Unknown,14,Private Citizens & Property,Guerrilla Army of the Poor (EGP),,,,13,Unknown,,,,,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,7,0,,110,Lebanon,10,Middle East & North Africa,,Jubail,,,,,,1,0,6,Hostage Taking (Kidnapping),20,Unknown,Muslim Guerrillas,,,,13,Unknown,,,,,,,0,,,,PGIS
1.97902E+11,1979,2,8,0,,130,Mexico,1,North America,,Puebla,19.041297,-98.2062,,,,1,0,3,Bombing/Explosion,2,Government (General),Unknown,,,,6,Explosives/Bombs/Dynamite,0,,,0,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,8,0,,403,Rhodesia,11,Sub-Saharan Africa,,Central Part,,,,,2,1,0,2,Armed Assault,14,Private Citizens & Property,Black Nationalists,,,,5,Firearms,1,,,0,,,0,,,,PGIS
1.97902E+11,1979,2,8,0,,185,Spain,8,Western Europe,,Barcelona,41.387917,2.169919,,,,1,0,1,Assassination,3,Police,Catalan Liberation Front (FAC),,2,,5,Firearms,2,,,0,,,0,,,,PGIS
1.97902E+11,1979,2,8,0,,138,Myanmar,5,Southeast Asia,,Unk*,,,,,1,1,0,2,Armed Assault,4,Military,People's Army (Myanmar),,,,5,Firearms,1,,,1,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,8,0,,98,Italy,8,Western Europe,,Brescia,45.539838,10.222956,,,,1,0,6,Hostage Taking (Kidnapping),1,Business,Unknown,,,,13,Unknown,,,,,,,0,,,,PGIS
1.97902E+11,1979,2,9,0,,61,El Salvador,2,Central America & Caribbean,,San Salvador,13.69288,-89.199161,,,,0,0,1,Assassination,2,Government (General),Armed Forces of National Resistance (FARN),,,,5,Firearms,0,,,0,,,0,,,,PGIS
1.97902E+11,1979,2,9,0,,45,Colombia,3,South America,Santander,San Vicente de Chucuri,6.88105,-73.41157,,,,1,0,9,Unknown,1,Business,Revolutionary Armed Forces of Colombia (FARC),,,,13,Unknown,4,,,0,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,9,0,,139,Namibia,11,Sub-Saharan Africa,,Onengali village,,,,,,1,0,3,Bombing/Explosion,14,Private Citizens & Property,South-West Africa People's Organization (SWAPO),,,,5,Firearms,1,,,0,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,9,0,,145,Nicaragua,2,Central America & Caribbean,,Managua,12.136389,-86.251389,,,,1,0,9,Unknown,1,Business,Sandinista National Liberation Front (FSLN),,6,,13,Unknown,0,,,0,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,9,0,,145,Nicaragua,2,Central America & Caribbean,,Managua,12.136389,-86.251389,,,,1,0,9,Unknown,1,Business,Sandinista National Liberation Front (FSLN),,6,,13,Unknown,0,,,0,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,9,0,,145,Nicaragua,2,Central America & Caribbean,,Esteli,13.08956,-86.354361,,,,1,0,9,Unknown,14,Private Citizens & Property,Sandinista National Liberation Front (FSLN),,,,13,Unknown,2,,,0,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,9,1,28897,98,Italy,8,Western Europe,,Villa San Giovanni,38.217002,15.637014,,,,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Unknown,,7,,13,Unknown,0,,,0,,,0,,,,PGIS
1.97902E+11,1979,2,10,0,,61,El Salvador,2,Central America & Caribbean,,San Salvador,13.69288,-89.199161,,,,1,0,1,Assassination,1,Business,People's Liberation Forces (FPL),,7,,5,Firearms,1,,,0,,,0,,,,PGIS
1.97902E+11,1979,2,10,0,,145,Nicaragua,2,Central America & Caribbean,,Leon,12.43257,-86.881204,,,,1,0,1,Assassination,3,Police,Sandinista National Liberation Front (FSLN),,2,,5,Firearms,1,,,0,,,0,,,,PGIS
1.97902E+11,1979,2,10,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.597269,-5.930109,,,,1,0,2,Armed Assault,20,Unknown,Irish Republican Army (IRA),,,,5,Firearms,0,,,1,,,0,,,,PGIS
1.97902E+11,1979,2,10,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.597269,-5.930109,,,,1,0,2,Armed Assault,20,Unknown,Irish Republican Army (IRA),,,,5,Firearms,0,,,1,,,0,,,,PGIS
1.97902E+11,1979,2,10,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.597269,-5.930109,,,,1,0,2,Armed Assault,20,Unknown,Irish Republican Army (IRA),,,,5,Firearms,0,,,1,,,0,,,,PGIS
1.97902E+11,1979,2,10,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.597269,-5.930109,,,,1,0,2,Armed Assault,20,Unknown,Irish Republican Army (IRA),,,,5,Firearms,0,,,1,,,0,,,,PGIS
1.97902E+11,1979,2,10,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.597269,-5.930109,,,,1,0,2,Armed Assault,20,Unknown,Irish Republican Army (IRA),,,,5,Firearms,0,,,1,,,0,,,,PGIS
1.97902E+11,1979,2,10,0,,145,Nicaragua,2,Central America & Caribbean,,Managua,12.136389,-86.251389,,,1,1,0,2,Armed Assault,4,Military,Sandinista National Liberation Front (FSLN),,,,5,Firearms,5,,,2,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,10,0,,145,Nicaragua,2,Central America & Caribbean,Managua,Unknown,12.136647,-86.250767,,,1,1,0,3,Bombing/Explosion,4,Military,Sandinista National Liberation Front (FSLN),,,,6,Explosives/Bombs/Dynamite,5,,,2,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,11,0,,145,Nicaragua,2,Central America & Caribbean,,Leon,12.43257,-86.881204,,,,1,0,3,Bombing/Explosion,20,Unknown,Unknown,,,,6,Explosives/Bombs/Dynamite,,,,,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,11,0,,145,Nicaragua,2,Central America & Caribbean,,Leon,12.43257,-86.881204,,,,1,0,3,Bombing/Explosion,20,Unknown,Unknown,,,,6,Explosives/Bombs/Dynamite,,,,,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,11,0,,145,Nicaragua,2,Central America & Caribbean,,Leon,12.43257,-86.881204,,,,1,0,3,Bombing/Explosion,20,Unknown,Unknown,,,,6,Explosives/Bombs/Dynamite,,,,,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,11,0,,145,Nicaragua,2,Central America & Caribbean,,Leon,12.43257,-86.881204,,,,1,0,3,Bombing/Explosion,20,Unknown,Unknown,,,,6,Explosives/Bombs/Dynamite,,,,,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,11,0,,185,Spain,8,Western Europe,,Melilla,35.292339,-2.938794,,,,1,0,3,Bombing/Explosion,1,Business,Abd al-Krim Commandos,,,,6,Explosives/Bombs/Dynamite,0,,,2,,,1,,,,PGIS
1.97902E+11,1979,2,11,0,,185,Spain,8,Western Europe,,Melilla,35.292339,-2.938794,,,,1,0,3,Bombing/Explosion,6,Airports & Aircraft,Abd al-Krim Commandos,,,,6,Explosives/Bombs/Dynamite,0,,,0,,,1,3,Minor (likely < $1 million),,PGIS
1.97902E+11,1979,2,11,0,,209,Turkey,10,Middle East & North Africa,,Ankara,,,,,,1,0,1,Assassination,2,Government (General),Unknown,,2,,5,Firearms,1,,,0,,,0,,,,PGIS
1.97902E+11,1979,2,11,0,,145,Nicaragua,2,Central America & Caribbean,,Unknown,,,,,,1,0,9,Unknown,3,Police,Sandinista National Liberation Front (FSLN),,,,13,Unknown,1,,,0,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,11,0,,145,Nicaragua,2,Central America & Caribbean,,Unknown,,,,,,1,0,9,Unknown,3,Police,Sandinista National Liberation Front (FSLN),,,,13,Unknown,0,,,0,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,11,1,28898,96,Ireland,8,Western Europe,,Unknown,,,,,2,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Unknown,,,,13,Unknown,1,,,0,,,0,,,,PGIS
1.97902E+11,1979,2,12,0,,185,Spain,8,Western Europe,,Madrid,40.416691,-3.700345,,,,1,0,3,Bombing/Explosion,7,Government (Diplomatic),First of October Antifascist Resistance Group (GRAPO),,,,6,Explosives/Bombs/Dynamite,0,,,0,,,1,3,Minor (likely < $1 million),,PGIS
1.97902E+11,1979,2,12,0,,403,Rhodesia,11,Sub-Saharan Africa,,Kariba,,,,,,1,0,3,Bombing/Explosion,6,Airports & Aircraft,Zimbabwe African People's Union,,,,6,Explosives/Bombs/Dynamite,54,,,0,,,1,3,Minor (likely < $1 million),,PGIS
1.97902E+11,1979,2,12,1,28905,45,Colombia,3,South America,Risaralda,Pereira,4.814278,-75.694558,,,,1,0,6,Hostage Taking (Kidnapping),1,Business,Revolutionary Armed Forces of Colombia (FARC),,,,13,Unknown,1,,,0,,,0,,,,PGIS
1.97902E+11,1979,2,12,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Castlederg,54.706718,-7.592867,,,3,1,0,1,Assassination,17,Terrorists/Non-State Militia,Irish Republican Army (IRA),,,,5,Firearms,1,,,,,,0,,,,CAIN
1.97902E+11,1979,2,13,0,,43,Chile,3,South America,Santiago Metropolitan,Santiago,-33.469115,-70.641997,,,,0,0,3,Bombing/Explosion,1,Business,Unknown,,,,6,Explosives/Bombs/Dynamite,0,,,0,,,0,,,,PGIS
1.97902E+11,1979,2,13,0,,43,Chile,3,South America,Santiago Metropolitan,Santiago,-33.469115,-70.641997,,,,1,0,3,Bombing/Explosion,1,Business,Unknown,,,,6,Explosives/Bombs/Dynamite,0,,,0,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,13,0,,97,Israel,10,Middle East & North Africa,Southern,Beersheba,31.252973,34.791462,,,,0,0,3,Bombing/Explosion,19,Transportation,Palestinians,,,,6,Explosives/Bombs/Dynamite,0,,,0,,,0,,,,PGIS
1.97902E+11,1979,2,13,0,,185,Spain,8,Western Europe,,Mungia,43.35441,-2.846714,,,,1,0,1,Assassination,3,Police,Basque Fatherland and Freedom (ETA),,2,,5,Firearms,1,,,0,,,0,,,,PGIS
1.97902E+11,1979,2,13,0,,98,Italy,8,Western Europe,,Rome,41.89052,12.494249,,,,1,0,2,Armed Assault,10,Journalists & Media,Red Brigades,,4,,5,Firearms,0,,,1,,,0,,,,PGIS
1.97902E+11,1979,2,13,0,,185,Spain,8,Western Europe,,Barakaldo,43.297222,-2.991667,,,,1,0,2,Armed Assault,1,Business,Basque Fatherland and Freedom (ETA),,6,,5,Firearms,0,,,1,,,0,,,,PGIS
1.97902E+11,1979,2,13,0,,138,Myanmar,5,Southeast Asia,,Ke Hsi Mansam*,21.930189,97.826759,,,1,1,0,2,Armed Assault,4,Military,Shan State Progressive Party,,,,5,Firearms,6,,,2,,,1,3,Minor (likely < $1 million),,PGIS
1.97902E+11,1979,2,13,0,,83,Guatemala,2,Central America & Caribbean,,Palob,15.513333,-91.29356,,,,1,0,9,Unknown,14,Private Citizens & Property,Guerrilla Army of the Poor (EGP),,,,13,Unknown,,,,,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,13,0,,145,Nicaragua,2,Central America & Caribbean,Leon,Unknown,12.509204,-86.661108,,,,1,0,7,Facility/Infrastructure Attack,1,Business,Sandinista National Liberation Front (FSLN),,,,8,Incendiary,0,,,0,,,1,3,Minor (likely < $1 million),,PGIS
1.97902E+11,1979,2,13,0,,145,Nicaragua,2,Central America & Caribbean,,Matagalpa,12.919106,-85.916609,,,,1,0,9,Unknown,14,Private Citizens & Property,Unknown,,8,,13,Unknown,,,,,,,1,3,Minor (likely < $1 million),,PGIS
1.97902E+11,1979,2,13,0,,145,Nicaragua,2,Central America & Caribbean,,Masaya,11.96839,-86.094623,,,,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Guerrillas,,20,,6,Explosives/Bombs/Dynamite,1,,,0,,,1,3,Minor (likely < $1 million),,PGIS
1.97902E+11,1979,2,13,0,,403,Rhodesia,11,Sub-Saharan Africa,,Salisbury,,,,,,1,0,3,Bombing/Explosion,21,Utilities,Zimbabwe African People's Union,,,,6,Explosives/Bombs/Dynamite,1,,,0,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,13,0,,213,Uganda,11,Sub-Saharan Africa,,Busembatia,,,,,,1,0,3,Bombing/Explosion,19,Transportation,Save Uganda Movement,,,,6,Explosives/Bombs/Dynamite,0,,,0,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,14,0,,43,Chile,3,South America,Santiago Metropolitan,Santiago,-33.469115,-70.641997,,,,1,0,3,Bombing/Explosion,2,Government (General),Unknown,,,,6,Explosives/Bombs/Dynamite,0,,,0,,,1,,,,PGIS
1.97902E+11,1979,2,14,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Londonderry,54.99451,-7.319996,,,1,1,0,2,Armed Assault,4,Military,Irish Republican Army (IRA),,,,5,Firearms,1,,,0,,,0,,,,PGIS
1.97902E+11,1979,2,14,0,,185,Spain,8,Western Europe,,Zumaia,43.297258,-2.256848,,,,0,0,1,Assassination,3,Police,Basque Fatherland and Freedom (ETA),,,,5,Firearms,0,,,1,,,0,,,,PGIS
1.97902E+11,1979,2,14,0,,185,Spain,8,Western Europe,,Vitoria,42.846718,-2.671635,,,,1,0,1,Assassination,4,Military,Basque Fatherland and Freedom (ETA),,2,,5,Firearms,1,,,0,,,0,,,,PGIS
1.97902E+11,1979,2,14,0,,185,Spain,8,Western Europe,,Bilbao,43.256963,-2.923441,,,,1,0,2,Armed Assault,1,Business,Basque Fatherland and Freedom (ETA),,,,5,Firearms,0,,,1,,,0,,,,PGIS
1.97902E+11,1979,2,14,0,,45,Colombia,3,South America,Cordoba,Tierralta,8.173611,-76.059167,,,1,1,0,9,Unknown,4,Military,Popular Liberation Army (EPL),,,,13,Unknown,,,,,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,14,0,,94,Iran,10,Middle East & North Africa,Tehran,Tehran,35.696442,51.422974,,,,1,0,6,Hostage Taking (Kidnapping),7,Government (Diplomatic),Fedayeen Khalq (People's Commandos),,,,5,Firearms,0,,,3,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,14,0,,94,Iran,10,Middle East & North Africa,Tehran,Tehran,35.696442,51.422974,,,,1,0,2,Armed Assault,10,Journalists & Media,Unknown,,,,5,Firearms,0,,,0,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,14,0,,403,Rhodesia,11,Sub-Saharan Africa,,Salisbury,,,,,,1,0,3,Bombing/Explosion,1,Business,Zimbabwe African Nationalist Union (ZANU),,,,5,Firearms,,,,,,,1,4,Unknown,,PGIS
1.97902E+11,1979,2,15,0,,21,Belgium,8,Western Europe,,Brussels,50.850335,4.351685,,,,0,0,3,Bombing/Explosion,12,NGO,Unknown,,2,,6,Explosives/Bombs/Dynamite,0,,,0,,,0,,,,PGIS
